subject,predicate,object
n630dbcfd8f394cab9309f792f0907fb7b13,http://www.w3.org/ns/r2rml#sqlQuery,SELECT * FROM `django_content_type`
n630dbcfd8f394cab9309f792f0907fb7b128,http://www.w3.org/ns/r2rml#datatype,http://www.w3.org/2001/XMLSchema#integer
n630dbcfd8f394cab9309f792f0907fb7b188,http://www.w3.org/ns/r2rml#sqlQuery,"SELECT `auth_user_user_permissions`.`id` AS `auth_user_user_permissions_id`, `auth_permission`.`id` AS `auth_permission_id` FROM `auth_user_user_permissions`, `auth_permission` WHERE `auth_user_user_permissions`.`permission_id` = `auth_permission`.`id`"
n630dbcfd8f394cab9309f792f0907fb7b4,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
n630dbcfd8f394cab9309f792f0907fb7b141,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#PredicateObjectMap
urn:MAPPING-ID17,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b141
n630dbcfd8f394cab9309f792f0907fb7b220,http://www.w3.org/ns/r2rml#datatype,http://www.w3.org/2001/XMLSchema#string
n630dbcfd8f394cab9309f792f0907fb7b69,http://www.w3.org/ns/r2rml#predicate,http://example.org/mappingdata/django_admin_log#content_type_id
n630dbcfd8f394cab9309f792f0907fb7b159,http://www.w3.org/ns/r2rml#predicate,http://example.org/mappingdata/authentication_user#password
n630dbcfd8f394cab9309f792f0907fb7b46,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
n630dbcfd8f394cab9309f792f0907fb7b124,http://www.w3.org/ns/r2rml#datatype,http://www.w3.org/2001/XMLSchema#dateTime
n630dbcfd8f394cab9309f792f0907fb7b2,http://www.w3.org/ns/r2rml#column,name
n630dbcfd8f394cab9309f792f0907fb7b174,http://www.w3.org/ns/r2rml#column,expire_date
urn:MAPPING-ID7,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b49
n630dbcfd8f394cab9309f792f0907fb7b154,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#Literal
n630dbcfd8f394cab9309f792f0907fb7b180,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b181
urn:MAPPING-ID10,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b73
n630dbcfd8f394cab9309f792f0907fb7b37,http://www.w3.org/ns/r2rml#column,created_at
n630dbcfd8f394cab9309f792f0907fb7b119,http://www.w3.org/ns/r2rml#datatype,http://www.w3.org/2001/XMLSchema#string
n630dbcfd8f394cab9309f792f0907fb7b150,http://www.w3.org/ns/r2rml#template,http://example.org/mappingdata/auth_user/id={auth_user_id}
urn:MAPPING-ID27,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b208
n630dbcfd8f394cab9309f792f0907fb7b46,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#Literal
n630dbcfd8f394cab9309f792f0907fb7b65,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#PredicateObjectMap
urn:MAPPING-ID13,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b87
urn:MAPPING-ID29,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b227
n630dbcfd8f394cab9309f792f0907fb7b242,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
n630dbcfd8f394cab9309f792f0907fb7b109,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#Literal
n630dbcfd8f394cab9309f792f0907fb7b186,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b187
n630dbcfd8f394cab9309f792f0907fb7b51,http://www.w3.org/ns/r2rml#sqlQuery,SELECT * FROM `auth_group_permissions`
n630dbcfd8f394cab9309f792f0907fb7b246,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b219,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#PredicateObjectMap
n630dbcfd8f394cab9309f792f0907fb7b143,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b224,http://www.w3.org/ns/r2rml#column,credentials
n630dbcfd8f394cab9309f792f0907fb7b7,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b8
n630dbcfd8f394cab9309f792f0907fb7b233,http://www.w3.org/ns/r2rml#datatype,http://www.w3.org/2001/XMLSchema#integer
n630dbcfd8f394cab9309f792f0907fb7b75,http://www.w3.org/ns/r2rml#predicate,http://example.org/mappingdata/django_admin_log#user_id
n630dbcfd8f394cab9309f792f0907fb7b26,http://www.w3.org/ns/r2rml#predicate,http://example.org/mappingdata/auth_permission#ref-content_type_id
n630dbcfd8f394cab9309f792f0907fb7b20,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#Literal
n630dbcfd8f394cab9309f792f0907fb7b42,http://www.w3.org/ns/r2rml#template,http://example.org/mappingdata/authentication_chathistory/id={authentication_chathistory_id}
n630dbcfd8f394cab9309f792f0907fb7b92,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b125,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#PredicateObjectMap
n630dbcfd8f394cab9309f792f0907fb7b144,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#R2RMLView
urn:MAPPING-ID24,http://www.w3.org/ns/r2rml#subjectMap,n630dbcfd8f394cab9309f792f0907fb7b192
n630dbcfd8f394cab9309f792f0907fb7b109,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
n630dbcfd8f394cab9309f792f0907fb7b111,http://www.w3.org/ns/r2rml#datatype,http://www.w3.org/2001/XMLSchema#string
n630dbcfd8f394cab9309f792f0907fb7b22,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#Literal
n630dbcfd8f394cab9309f792f0907fb7b54,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b55
n630dbcfd8f394cab9309f792f0907fb7b241,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#PredicateObjectMap
urn:MAPPING-ID5,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b36
urn:MAPPING-ID13,http://www.w3.org/ns/r2rml#subjectMap,n630dbcfd8f394cab9309f792f0907fb7b95
n630dbcfd8f394cab9309f792f0907fb7b229,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#IRI
n630dbcfd8f394cab9309f792f0907fb7b205,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
n630dbcfd8f394cab9309f792f0907fb7b32,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b33
n630dbcfd8f394cab9309f792f0907fb7b88,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b206,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b60,http://www.w3.org/ns/r2rml#template,http://example.org/mappingdata/auth_permission/id={auth_permission_id}
n630dbcfd8f394cab9309f792f0907fb7b168,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b83,http://www.w3.org/ns/r2rml#template,http://example.org/mappingdata/django_admin_log/id={django_admin_log_id}
n630dbcfd8f394cab9309f792f0907fb7b95,http://www.w3.org/ns/r2rml#class,http://example.org/mappingdata/django_migrations
n630dbcfd8f394cab9309f792f0907fb7b2,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#Literal
n630dbcfd8f394cab9309f792f0907fb7b20,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
n630dbcfd8f394cab9309f792f0907fb7b185,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
urn:MAPPING-ID24,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b189
n630dbcfd8f394cab9309f792f0907fb7b213,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b214
urn:MAPPING-ID10,http://www.w3.org/ns/r2rml#subjectMap,n630dbcfd8f394cab9309f792f0907fb7b78
n630dbcfd8f394cab9309f792f0907fb7b99,http://www.w3.org/ns/r2rml#column,last_login
n630dbcfd8f394cab9309f792f0907fb7b2,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b49,http://www.w3.org/ns/r2rml#predicate,http://example.org/mappingdata/auth_group_permissions#permission_id
n630dbcfd8f394cab9309f792f0907fb7b65,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b66
n630dbcfd8f394cab9309f792f0907fb7b224,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
n630dbcfd8f394cab9309f792f0907fb7b119,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#Literal
n630dbcfd8f394cab9309f792f0907fb7b42,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#SubjectMap
n630dbcfd8f394cab9309f792f0907fb7b44,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
urn:MAPPING-ID13,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TriplesMap
n630dbcfd8f394cab9309f792f0907fb7b149,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#PredicateObjectMap
n630dbcfd8f394cab9309f792f0907fb7b131,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
urn:MAPPING-ID3,http://www.w3.org/ns/r2rml#subjectMap,n630dbcfd8f394cab9309f792f0907fb7b24
n630dbcfd8f394cab9309f792f0907fb7b144,http://www.w3.org/ns/r2rml#sqlQuery,"SELECT `auth_user_groups`.`id` AS `auth_user_groups_id`, `auth_group`.`id` AS `auth_group_id` FROM `auth_user_groups`, `auth_group` WHERE `auth_user_groups`.`group_id` = `auth_group`.`id`"
n630dbcfd8f394cab9309f792f0907fb7b244,http://www.w3.org/ns/r2rml#sqlQuery,"SELECT `authentication_userrole`.`id` AS `authentication_userrole_id`, `authentication_user`.`id` AS `authentication_user_id` FROM `authentication_userrole`, `authentication_user` WHERE `authentication_userrole`.`user_id` = `authentication_user`.`id`"
n630dbcfd8f394cab9309f792f0907fb7b236,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#PredicateObjectMap
n630dbcfd8f394cab9309f792f0907fb7b216,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#IRI
urn:MAPPING-ID20,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b159
n630dbcfd8f394cab9309f792f0907fb7b114,http://www.w3.org/ns/r2rml#predicate,http://example.org/mappingdata/auth_user#is_staff
n630dbcfd8f394cab9309f792f0907fb7b59,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#PredicateObjectMap
n630dbcfd8f394cab9309f792f0907fb7b119,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
n630dbcfd8f394cab9309f792f0907fb7b220,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#Literal
n630dbcfd8f394cab9309f792f0907fb7b78,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b156,http://www.w3.org/ns/r2rml#datatype,http://www.w3.org/2001/XMLSchema#string
n630dbcfd8f394cab9309f792f0907fb7b207,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#IRI
n630dbcfd8f394cab9309f792f0907fb7b120,http://www.w3.org/ns/r2rml#sqlQuery,SELECT * FROM `auth_user`
n630dbcfd8f394cab9309f792f0907fb7b216,http://www.w3.org/ns/r2rml#template,http://example.org/mappingdata/authentication_role/id={id}
n630dbcfd8f394cab9309f792f0907fb7b221,http://www.w3.org/ns/r2rml#predicate,http://example.org/mappingdata/authentication_llminventory#endpoint
n630dbcfd8f394cab9309f792f0907fb7b162,http://www.w3.org/ns/r2rml#column,first_name
n630dbcfd8f394cab9309f792f0907fb7b26,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#PredicateObjectMap
n630dbcfd8f394cab9309f792f0907fb7b216,http://www.w3.org/ns/r2rml#class,http://example.org/mappingdata/authentication_role
n630dbcfd8f394cab9309f792f0907fb7b65,http://www.w3.org/ns/r2rml#predicate,http://example.org/mappingdata/django_admin_log#action_flag
n630dbcfd8f394cab9309f792f0907fb7b237,http://www.w3.org/ns/r2rml#column,id
n630dbcfd8f394cab9309f792f0907fb7b83,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#IRI
n630dbcfd8f394cab9309f792f0907fb7b66,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
urn:MAPPING-ID14,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b116
urn:MAPPING-ID11,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b79
n630dbcfd8f394cab9309f792f0907fb7b12,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
n630dbcfd8f394cab9309f792f0907fb7b228,http://www.w3.org/ns/r2rml#datatype,http://www.w3.org/2001/XMLSchema#boolean
urn:MAPPING-ID26,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TriplesMap
urn:MAPPING-ID5,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b32
n630dbcfd8f394cab9309f792f0907fb7b121,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b122
n630dbcfd8f394cab9309f792f0907fb7b61,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#PredicateObjectMap
n630dbcfd8f394cab9309f792f0907fb7b77,http://www.w3.org/ns/r2rml#sqlQuery,SELECT * FROM `django_admin_log`
n630dbcfd8f394cab9309f792f0907fb7b138,http://www.w3.org/ns/r2rml#datatype,http://www.w3.org/2001/XMLSchema#integer
n630dbcfd8f394cab9309f792f0907fb7b79,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#PredicateObjectMap
n630dbcfd8f394cab9309f792f0907fb7b138,http://www.w3.org/ns/r2rml#column,group_id
n630dbcfd8f394cab9309f792f0907fb7b170,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b45,http://www.w3.org/ns/r2rml#predicate,http://example.org/mappingdata/auth_group_permissions#id
n630dbcfd8f394cab9309f792f0907fb7b128,http://www.w3.org/ns/r2rml#column,id
n630dbcfd8f394cab9309f792f0907fb7b160,http://www.w3.org/ns/r2rml#column,password
n630dbcfd8f394cab9309f792f0907fb7b157,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b158
n630dbcfd8f394cab9309f792f0907fb7b54,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#PredicateObjectMap
n630dbcfd8f394cab9309f792f0907fb7b40,http://www.w3.org/ns/r2rml#sqlQuery,SELECT * FROM `authentication_chathistory`
n630dbcfd8f394cab9309f792f0907fb7b192,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#SubjectMap
n630dbcfd8f394cab9309f792f0907fb7b117,http://www.w3.org/ns/r2rml#datatype,http://www.w3.org/2001/XMLSchema#boolean
n630dbcfd8f394cab9309f792f0907fb7b111,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#Literal
n630dbcfd8f394cab9309f792f0907fb7b107,http://www.w3.org/ns/r2rml#datatype,http://www.w3.org/2001/XMLSchema#string
